kernel_id,run_name,mode,kname,status,t_arrival,t_scheduled,t_configured,t_completed
1049,serial,Monolithic,matmul,COMPLETED,382057099878,382078308773,382078311135,382080235702
1050,serial,Monolithic,saxpy,COMPLETED,382057099904,382080235878,382080238235,382080238761
1051,serial,Monolithic,saxpy,COMPLETED,382057099937,382080238824,382080241189,382080241722
1052,serial,Monolithic,matmul,COMPLETED,382057099955,382080241810,382080244091,382082168726
1053,serial,Monolithic,saxpy,COMPLETED,382057099974,382082168791,382082171145,382082171780
1054,serial,Monolithic,saxpy,COMPLETED,382057100023,382082171824,382082174173,382082174756
1055,serial,Monolithic,2mm,COMPLETED,382057100056,382082174877,382082179560,382084101820
1056,serial,Monolithic,saxpy,COMPLETED,382057100087,382084101864,382084104312,382084104836
1057,serial,Monolithic,saxpy,COMPLETED,382057100113,382084104913,382084107245,382084107824
1058,serial,Monolithic,matmul,COMPLETED,382057100140,382084107907,382084110241,382086034766
1059,serial,Monolithic,matmul,COMPLETED,382057100168,382086034819,382086037146,382087961714
1060,serial,Monolithic,saxpy,COMPLETED,382057100203,382087961758,382087963945,382087964441
1061,serial,Monolithic,matmul,COMPLETED,382057100225,382087964569,382087966910,382089891481
1062,serial,Monolithic,saxpy,COMPLETED,382057100248,382089891524,382089893938,382089894502
1063,serial,Monolithic,2mm,COMPLETED,382057100279,382089894558,382089899323,382091821633
1064,serial,Monolithic,matmul,COMPLETED,382057100303,382091821708,382091824132,382093748672
1065,serial,Monolithic,saxpy,COMPLETED,382057100331,382093748808,382093751113,382093751609
1066,serial,Monolithic,2mm,COMPLETED,382057100374,382093751651,382093756387,382095678462
1067,serial,Monolithic,saxpy,COMPLETED,382057100404,382095678517,382095680887,382095681386
1068,serial,Monolithic,saxpy,COMPLETED,382057100437,382095681464,382095683804,382095684288
1069,serial,Monolithic,saxpy,COMPLETED,382057100456,382095684325,382095686682,382095687186
1070,serial,Monolithic,2mm,COMPLETED,382057100486,382095687237,382095691923,382097614115
1071,serial,Monolithic,saxpy,COMPLETED,382057100504,382097614267,382097616550,382097617085
1072,serial,Monolithic,2mm,COMPLETED,382057100521,382097617164,382097621763,382099543982
1073,serial,Monolithic,saxpy,COMPLETED,382057100542,382099544049,382099546433,382099546959
1074,serial,Monolithic,saxpy,COMPLETED,382057100572,382099547014,382099549328,382099549868
1075,serial,Monolithic,matmul,COMPLETED,382057100606,382099549912,382099552301,382101476805
1076,serial,Monolithic,2mm,COMPLETED,382057100639,382101476980,382101481639,382103403906
1077,serial,Monolithic,saxpy,COMPLETED,382057100673,382103404034,382103406369,382103407014
1078,serial,Monolithic,2mm,COMPLETED,382057100716,382103407058,382103411776,382105333995
1079,serial,Monolithic,2mm,COMPLETED,382057100747,382105334053,382105338744,382107261076
1080,serial,Monolithic,saxpy,COMPLETED,382057100766,382107261145,382107263498,382107264019
1081,serial,Monolithic,saxpy,COMPLETED,382057100799,382107264134,382107266479,382107266949
1082,serial,Monolithic,saxpy,COMPLETED,382057100859,382107266988,382107269293,382107269769
1083,serial,Monolithic,matmul,COMPLETED,382057100884,382107269827,382107272113,382109196705
1084,serial,Monolithic,matmul,COMPLETED,382057100924,382109196860,382109199256,382111123782
1085,serial,Monolithic,saxpy,COMPLETED,382057100945,382111123821,382111126021,382111126616
1086,serial,Monolithic,2mm,COMPLETED,382057100985,382111126695,382111131360,382113053627
1087,serial,Monolithic,saxpy,COMPLETED,382057101036,382113053671,382113056024,382113056598
1088,serial,Monolithic,matmul,COMPLETED,382057101070,382113056738,382113059074,382114983616
1089,serial,Monolithic,2mm,COMPLETED,382057101106,382114983753,382114988370,382116910593
1090,serial,Monolithic,2mm,COMPLETED,382057101142,382116910642,382116915440,382118837527
1091,serial,Monolithic,saxpy,COMPLETED,382057101162,382118837565,382118839901,382118840430
1092,serial,Monolithic,saxpy,COMPLETED,382057101194,382118840503,382118842870,382118843450
1093,serial,Monolithic,matmul,COMPLETED,382057101226,382118843515,382118845861,382120770418
1094,serial,Monolithic,saxpy,COMPLETED,382057101265,382120770483,382120772861,382120773438
1095,serial,Monolithic,2mm,COMPLETED,382057101287,382120773499,382120778214,382122700441
1096,serial,Monolithic,saxpy,COMPLETED,382057101312,382122700510,382122702905,382122703493
1097,serial,Monolithic,saxpy,COMPLETED,382057101349,382122703567,382122705904,382122706414
1098,serial,Monolithic,saxpy,COMPLETED,382057101370,382122706500,382122708824,382122709306
1099,serial,Monolithic,saxpy,COMPLETED,382057101408,382122709388,382122711666,382122712217
1100,serial,Monolithic,2mm,COMPLETED,382057101443,382122712308,382122716921,382124639206
1101,serial,Monolithic,saxpy,COMPLETED,382057101470,382124639283,382124641630,382124642122
1102,serial,Monolithic,saxpy,COMPLETED,382057101502,382124642201,382124644553,382124645071
1103,serial,Monolithic,matmul,COMPLETED,382057101523,382124645202,382124647542,382126572148
1104,serial,Monolithic,2mm,COMPLETED,382057101545,382126572187,382126576890,382128499016
1105,serial,Monolithic,saxpy,COMPLETED,382057101587,382128499131,382128501461,382128502077
1106,serial,Monolithic,2mm,COMPLETED,382057101618,382128502120,382128506832,382130429082
1107,serial,Monolithic,saxpy,COMPLETED,382057101638,382130429125,382130431471,382130431987
1108,serial,Monolithic,saxpy,COMPLETED,382057101657,382130432124,382130434432,382130434920
1109,serial,Monolithic,matmul,COMPLETED,382057101716,382130434991,382130437318,382132361930
1110,serial,Monolithic,matmul,COMPLETED,382057101749,382132361991,382132364298,382134288844
1111,serial,Monolithic,2mm,COMPLETED,382057101784,382134288926,382134293639,382136215860
1112,serial,Monolithic,2mm,COMPLETED,382057101814,382136215926,382136220634,382138142943
1113,serial,Monolithic,matmul,COMPLETED,382057101857,382138143088,382138145464,382140070022
1114,serial,Monolithic,saxpy,COMPLETED,382057101899,382140070097,382140072441,382140072914
1115,serial,Monolithic,saxpy,COMPLETED,382057101943,382140072985,382140075310,382140075822
1116,serial,Monolithic,matmul,COMPLETED,382057101988,382140075860,382140078325,382142002921
1117,serial,Monolithic,2mm,COMPLETED,382057102048,382142003091,382142007839,382143930011
1118,serial,Monolithic,saxpy,COMPLETED,382057102127,382143930145,382143932448,382143932933
1119,serial,Monolithic,matmul,COMPLETED,382057102171,382143932972,382143935292,382145859953
1120,serial,Monolithic,saxpy,COMPLETED,382057102212,382145860086,382145862453,382145862944
1121,serial,Monolithic,saxpy,COMPLETED,382057102263,382145862983,382145865410,382145865914
1122,serial,Monolithic,2mm,COMPLETED,382057102307,382145865986,382145870679,382147793064
1123,serial,Monolithic,saxpy,COMPLETED,382057102345,382147793142,382147795660,382147796139
1124,serial,Monolithic,2mm,COMPLETED,382057102385,382147796231,382147800891,382149723077
1125,serial,Monolithic,saxpy,COMPLETED,382057102419,382149723148,382149725458,382149725968
1126,serial,Monolithic,saxpy,COMPLETED,382057102461,382149726049,382149728417,382149728941
1127,serial,Monolithic,saxpy,COMPLETED,382057102488,382149729024,382149731366,382149731921
1128,serial,Monolithic,2mm,COMPLETED,382057102541,382149731960,382149736684,382151658868
1129,serial,Monolithic,saxpy,COMPLETED,382057102576,382151658924,382151661283,382151661762
1130,serial,Monolithic,matmul,COMPLETED,382057102605,382151661817,382151664134,382153588733
1131,serial,Monolithic,saxpy,COMPLETED,382057102657,382153588775,382153591027,382153591617
1132,serial,Monolithic,matmul,COMPLETED,382057102715,382153591681,382153594023,382155518565
1133,serial,Monolithic,saxpy,COMPLETED,382057102780,382155518617,382155520910,382155521432
1134,serial,Monolithic,saxpy,COMPLETED,382057102820,382155521523,382155523856,382155524392
1135,serial,Monolithic,saxpy,COMPLETED,382057102847,382155524485,382155526814,382155527316
1136,serial,Monolithic,2mm,COMPLETED,382057102879,382155527401,382155532102,382157454400
1137,serial,Monolithic,saxpy,COMPLETED,382057102914,382157454447,382157456855,382157457409
1138,serial,Monolithic,saxpy,COMPLETED,382057102952,382157457455,382157459750,382157460272
1139,serial,Monolithic,matmul,COMPLETED,382057102995,382157460384,382157462745,382159387277
1140,serial,Monolithic,2mm,COMPLETED,382057103065,382159387330,382159392017,382161314219
1141,serial,Monolithic,saxpy,COMPLETED,382057103119,382161314314,382161316667,382161317211
1142,serial,Monolithic,saxpy,COMPLETED,382057103181,382161317297,382161319591,382161320093
1143,serial,Monolithic,matmul,COMPLETED,382057103215,382161320162,382161322558,382163247089
1144,serial,Monolithic,matmul,COMPLETED,382057103249,382163247157,382163249537,382165174072
1145,serial,Monolithic,2mm,COMPLETED,382057103327,382165174118,382165178773,382167100963
1146,serial,Monolithic,matmul,COMPLETED,382057103361,382167101030,382167103431,382169028017
1147,serial,Monolithic,2mm,COMPLETED,382057103399,382169028056,382169032772,382170955060
1148,serial,Monolithic,saxpy,COMPLETED,382057103461,382170955098,382170957471,382170958029
1149,serial,Monolithic,matmul,COMPLETED,382057103495,382170958102,382170960448,382172885102
1150,serial,Monolithic,matmul,COMPLETED,382057103555,382172885154,382172887540,382174812183
1151,serial,Monolithic,2mm,COMPLETED,382057103595,382174812244,382174816900,382176739208
1152,serial,Monolithic,saxpy,COMPLETED,382057103651,382176739273,382176741607,382176742088
1153,serial,Monolithic,saxpy,COMPLETED,382057103693,382176742145,382176744591,382176745083
1154,serial,Monolithic,matmul,COMPLETED,382057103738,382176745211,382176747574,382178672213
1155,serial,Monolithic,saxpy,COMPLETED,382057103793,382178672368,382178674673,382178675227
1156,serial,Monolithic,saxpy,COMPLETED,382057103827,382178675291,382178677627,382178678114
1157,serial,Monolithic,matmul,COMPLETED,382057103855,382178678195,382178680452,382180605104
1158,serial,Monolithic,matmul,COMPLETED,382057103899,382180605163,382180607440,382182531939
1159,serial,Monolithic,saxpy,COMPLETED,382057103948,382182531991,382182534368,382182534919
1160,serial,Monolithic,matmul,COMPLETED,382057103990,382182534983,382182537355,382184461938
1161,serial,Monolithic,2mm,COMPLETED,382057104052,382184462086,382184466695,382186388943
1162,serial,Monolithic,2mm,COMPLETED,382057104079,382186389083,382186393825,382188316074
1163,serial,Monolithic,matmul,COMPLETED,382057104148,382188316116,382188318422,382190243026
1164,serial,Monolithic,saxpy,COMPLETED,382057104192,382190243097,382190245413,382190245959
1165,serial,Monolithic,2mm,COMPLETED,382057104232,382190246036,382190250748,382192173024
1166,serial,Monolithic,2mm,COMPLETED,382057104300,382192173061,382192177687,382194099985
1167,serial,Monolithic,matmul,COMPLETED,382057104366,382194100042,382194102347,382196026903
1168,serial,Monolithic,saxpy,COMPLETED,382057104393,382196026944,382196029270,382196029837
1169,serial,Monolithic,saxpy,COMPLETED,382057104445,382196029920,382196032292,382196032769
1170,serial,Monolithic,saxpy,COMPLETED,382057104472,382196032875,382196035144,382196035622
1171,serial,Monolithic,matmul,COMPLETED,382057104521,382196035707,382196038093,382197962722
1172,serial,Monolithic,saxpy,COMPLETED,382057104542,382197962847,382197965206,382197965672
1173,serial,Monolithic,matmul,COMPLETED,382057104572,382197965742,382197968147,382199892667
1174,serial,Monolithic,2mm,COMPLETED,382057104612,382199892737,382199897316,382201819643
1175,serial,Monolithic,saxpy,COMPLETED,382057104683,382201819694,382201822094,382201822614
1176,serial,Monolithic,2mm,COMPLETED,382057104746,382201822661,382201827302,382203749604
1177,serial,Monolithic,saxpy,COMPLETED,382057104814,382203749670,382203752022,382203752502
1178,serial,Monolithic,saxpy,COMPLETED,382057104866,382203752578,382203754825,382203755333
1179,serial,Monolithic,2mm,COMPLETED,382057104914,382203755399,382203760144,382205682389
1180,serial,Monolithic,matmul,COMPLETED,382057104959,382205682498,382205684868,382207609499
1181,serial,Monolithic,saxpy,COMPLETED,382057104992,382207609557,382207612034,382207612538
1182,serial,Monolithic,saxpy,COMPLETED,382057105052,382207612683,382207614990,382207615584
1183,serial,Monolithic,2mm,COMPLETED,382057105116,382207615626,382207620248,382209542590
1184,serial,Monolithic,2mm,COMPLETED,382057105187,382209542826,382209547507,382211469760
1185,serial,Monolithic,matmul,COMPLETED,382057105245,382211469836,382211472282,382213396866
1186,serial,Monolithic,saxpy,COMPLETED,382057105301,382213396936,382213399339,382213399870
1187,serial,Monolithic,2mm,COMPLETED,382057105373,382213399923,382213404573,382215326888
1188,serial,Monolithic,saxpy,COMPLETED,382057105440,382215326929,382215329205,382215329674
1189,serial,Monolithic,matmul,COMPLETED,382057105470,382215329769,382215332084,382217256747
1190,serial,Monolithic,saxpy,COMPLETED,382057105505,382217256785,382217259117,382217259631
1191,serial,Monolithic,saxpy,COMPLETED,382057105542,382217259699,382217262087,382217262574
1192,serial,Monolithic,2mm,COMPLETED,382057105599,382217262636,382217267253,382219189412
1193,serial,Monolithic,2mm,COMPLETED,382057105652,382219189458,382219194070,382221116458
1194,serial,Monolithic,saxpy,COMPLETED,382057105705,382221116495,382221118846,382221119340
1195,serial,Monolithic,matmul,COMPLETED,382057105761,382221119397,382221121774,382223046332
1196,serial,Monolithic,saxpy,COMPLETED,382057105816,382223046401,382223048755,382223049247
1197,serial,Monolithic,2mm,COMPLETED,382057105866,382223049313,382223053923,382224976206
1198,serial,Monolithic,saxpy,COMPLETED,382057105909,382224976248,382224978581,382224979096
1199,serial,Monolithic,matmul,COMPLETED,382057105963,382224979146,382224981489,382226906076
1200,serial,Monolithic,saxpy,COMPLETED,382057106044,382226906197,382226908538,382226909067
1201,serial,Monolithic,2mm,COMPLETED,382057106111,382226909132,382226913740,382228835982
1202,serial,Monolithic,saxpy,COMPLETED,382057106161,382228836031,382228838449,382228838917
1203,serial,Monolithic,2mm,COMPLETED,382057106239,382228838972,382228843614,382230765821
1204,serial,Monolithic,matmul,COMPLETED,382057106303,382230765880,382230768268,382232692868
1205,serial,Monolithic,saxpy,COMPLETED,382057106357,382232692959,382232695355,382232695891
1206,serial,Monolithic,saxpy,COMPLETED,382057106428,382232695947,382232698234,382232698767
1207,serial,Monolithic,saxpy,COMPLETED,382057106456,382232698833,382232701176,382232701677
1208,serial,Monolithic,2mm,COMPLETED,382057106499,382232701717,382232706385,382234628735
1209,serial,Monolithic,matmul,COMPLETED,382057106564,382234628787,382234631081,382236555724
1210,serial,Monolithic,matmul,COMPLETED,382057106608,382236555804,382236558112,382238482755
1211,serial,Monolithic,2mm,COMPLETED,382057106647,382238482793,382238487563,382240409850
1212,serial,Monolithic,saxpy,COMPLETED,382057106685,382240409981,382240412340,382240412863
1213,serial,Monolithic,2mm,COMPLETED,382057106729,382240412916,382240417553,382242339790
1214,serial,Monolithic,2mm,COMPLETED,382057106770,382242339930,382242344596,382244266946
1215,serial,Monolithic,matmul,COMPLETED,382057106832,382244266993,382244269301,382246193849
1216,serial,Monolithic,saxpy,COMPLETED,382057106935,382246193928,382246196353,382246196894
1217,serial,Monolithic,2mm,COMPLETED,382057107032,382246196935,382246201611,382248123762
1218,serial,Monolithic,saxpy,COMPLETED,382057107143,382248123801,382248126134,382248126673
1219,serial,Monolithic,saxpy,COMPLETED,382057107190,382248126718,382248129022,382248129571
1220,serial,Monolithic,saxpy,COMPLETED,382057107255,382248129613,382248131906,382248132443
1221,serial,Monolithic,saxpy,COMPLETED,382057107360,382248132545,382248134818,382248135299
1222,serial,Monolithic,2mm,COMPLETED,382057107420,382248135365,382248140068,382250062357
1223,serial,Monolithic,matmul,COMPLETED,382057107520,382250062395,382250064698,382251989323
1224,serial,Monolithic,matmul,COMPLETED,382057107629,382251989384,382251991695,382253916284
1225,serial,Monolithic,2mm,COMPLETED,382057107741,382253916349,382253920955,382255843302
1226,serial,Monolithic,matmul,COMPLETED,382057107832,382255843352,382255845653,382257770306
1227,serial,Monolithic,saxpy,COMPLETED,382057107958,382257770374,382257772692,382257773162
1228,serial,Monolithic,matmul,COMPLETED,382057108088,382257773237,382257775577,382259700216
1229,serial,Monolithic,saxpy,COMPLETED,382057108159,382259700261,382259702586,382259703092
1230,serial,Monolithic,saxpy,COMPLETED,382057108197,382259703148,382259705442,382259705979
1231,serial,Monolithic,2mm,COMPLETED,382057108249,382259706101,382259710700,382261632981
1232,serial,Monolithic,saxpy,COMPLETED,382057108375,382261633044,382261635384,382261635854
1233,serial,Monolithic,2mm,COMPLETED,382057108433,382261635891,382261640553,382263562757
1234,serial,Monolithic,saxpy,COMPLETED,382057108467,382263562794,382263565072,382263565575
1235,serial,Monolithic,2mm,COMPLETED,382057108570,382263565645,382263570321,382265492586
1236,serial,Monolithic,saxpy,COMPLETED,382057108645,382265492661,382265495030,382265495659
1237,serial,Monolithic,2mm,COMPLETED,382057108706,382265495696,382265500423,382267422549
1238,serial,Monolithic,matmul,COMPLETED,382057108757,382267422629,382267424999,382269349594
1239,serial,Monolithic,saxpy,COMPLETED,382057108826,382269349634,382269352008,382269352579
1240,serial,Monolithic,saxpy,COMPLETED,382057108914,382269352649,382269354940,382269355593
1241,serial,Monolithic,2mm,COMPLETED,382057108995,382269355632,382269360314,382271282595
1242,serial,Monolithic,matmul,COMPLETED,382057109118,382271282673,382271285021,382273209615
1243,serial,Monolithic,saxpy,COMPLETED,382057109187,382273209700,382273212006,382273212530
1244,serial,Monolithic,saxpy,COMPLETED,382057109277,382273212608,382273214957,382273215512
1245,serial,Monolithic,2mm,COMPLETED,382057109388,382273215585,382273220192,382275142446
1246,serial,Monolithic,saxpy,COMPLETED,382057109475,382275142515,382275144796,382275145291
1247,serial,Monolithic,matmul,COMPLETED,382057109571,382275145351,382275147736,382277072283
1248,serial,Monolithic,2mm,COMPLETED,382057109650,382277072404,382277077063,382278999325
1249,serial,Monolithic,saxpy,COMPLETED,382057109692,382278999366,382279001669,382279002256
1250,serial,Monolithic,2mm,COMPLETED,382057109734,382279002323,382279007063,382280929364
1251,serial,Monolithic,saxpy,COMPLETED,382057109819,382280929420,382280931725,382280932310
1252,serial,Monolithic,2mm,COMPLETED,382057109887,382280932459,382280937191,382282859474
1253,serial,Monolithic,matmul,COMPLETED,382057109934,382282859521,382282861845,382284786524
1254,serial,Monolithic,saxpy,COMPLETED,382057109975,382284786582,382284788942,382284789414
1255,serial,Monolithic,matmul,COMPLETED,382057110025,382284789455,382284791784,382286716432
1256,serial,Monolithic,saxpy,COMPLETED,382057110155,382286716505,382286718862,382286719430
1257,serial,Monolithic,2mm,COMPLETED,382057110194,382286719518,382286724184,382288646423
1258,serial,Monolithic,2mm,COMPLETED,382057110247,382288646469,382288651095,382290573294
1259,serial,Monolithic,saxpy,COMPLETED,382057110344,382290573451,382290575733,382290576219
1260,serial,Monolithic,matmul,COMPLETED,382057110425,382290576346,382290578710,382292503287
1261,serial,Monolithic,saxpy,COMPLETED,382057110529,382292503336,382292505693,382292506298
1262,serial,Monolithic,matmul,COMPLETED,382057110630,382292506338,382292508692,382294433304
1263,serial,Monolithic,saxpy,COMPLETED,382057110736,382294433342,382294435619,382294436093
1264,serial,Monolithic,2mm,COMPLETED,382057110842,382294436134,382294440803,382296363143
1265,serial,Monolithic,saxpy,COMPLETED,382057110999,382296363196,382296365575,382296366141
1266,serial,Monolithic,2mm,COMPLETED,382057111157,382296366209,382296370825,382298293163
1267,serial,Monolithic,2mm,COMPLETED,382057111231,382298293238,382298297912,382300220180
1268,serial,Monolithic,saxpy,COMPLETED,382057111425,382300220258,382300222617,382300223121
1269,serial,Monolithic,matmul,COMPLETED,382057111583,382300223157,382300225480,382302150043
1270,serial,Monolithic,saxpy,COMPLETED,382057111707,382302150111,382302152426,382302152991
1271,serial,Monolithic,2mm,COMPLETED,382057111873,382302153083,382302157629,382304079890
1272,serial,Monolithic,saxpy,COMPLETED,382057111949,382304079974,382304082319,382304082860
1273,serial,Monolithic,matmul,COMPLETED,382057112060,382304082900,382304085208,382306009862
1274,serial,Monolithic,matmul,COMPLETED,382057112157,382306009929,382306012260,382307936786
1275,serial,Monolithic,2mm,COMPLETED,382057112235,382307936850,382307941494,382309863828
1276,serial,Monolithic,matmul,COMPLETED,382057112381,382309863881,382309866270,382311790868
1277,serial,Monolithic,saxpy,COMPLETED,382057112473,382311790907,382311793253,382311793759
1278,serial,Monolithic,matmul,COMPLETED,382057112696,382311793797,382311796096,382313720707
1279,serial,Monolithic,matmul,COMPLETED,382057112748,382313720763,382313723206,382315647807
1280,serial,Monolithic,saxpy,COMPLETED,382057112882,382315647877,382315650221,382315650774
1281,serial,Monolithic,saxpy,COMPLETED,382057112975,382315650904,382315653265,382315653781
1282,serial,Monolithic,2mm,COMPLETED,382057113183,382315653838,382315658510,382317580714
1283,serial,Monolithic,matmul,COMPLETED,382057113297,382317580777,382317583016,382319507604
1284,serial,Monolithic,2mm,COMPLETED,382057113420,382319507656,382319512357,382321434671
1285,serial,Monolithic,saxpy,COMPLETED,382057113491,382321434751,382321437154,382321437734
1286,serial,Monolithic,2mm,COMPLETED,382057113646,382321437812,382321442561,382323364808
1287,serial,Monolithic,saxpy,COMPLETED,382057113727,382323364876,382323367346,382323367821
1288,serial,Monolithic,saxpy,COMPLETED,382057113888,382323367960,382323370346,382323370913
1289,serial,Monolithic,saxpy,COMPLETED,382057113975,382323370986,382323373315,382323373874
1290,serial,Monolithic,matmul,COMPLETED,382057114120,382323373919,382323376293,382325300918
1291,serial,Monolithic,saxpy,COMPLETED,382057114197,382325300957,382325303298,382325303825
1292,serial,Monolithic,matmul,COMPLETED,382057114298,382325303895,382325306196,382327230725
1293,serial,Monolithic,saxpy,COMPLETED,382057114451,382327230796,382327233166,382327233664
1294,serial,Monolithic,saxpy,COMPLETED,382057114509,382327233708,382327236029,382327236579
1295,serial,Monolithic,saxpy,COMPLETED,382057114639,382327236617,382327238960,382327239484
1296,serial,Monolithic,matmul,COMPLETED,382057114743,382327239524,382327241795,382329166410
1297,serial,Monolithic,matmul,COMPLETED,382057114820,382329166562,382329168882,382331093407
1298,serial,Monolithic,matmul,COMPLETED,382057114885,382331093497,382331095971,382333020566
1299,serial,Monolithic,matmul,COMPLETED,382057115060,382333020697,382333023091,382334947679
1300,serial,Monolithic,saxpy,COMPLETED,382057115179,382334947717,382334950014,382334950648
1301,serial,Monolithic,2mm,COMPLETED,382057115369,382334950692,382334955391,382336877685
1302,serial,Monolithic,matmul,COMPLETED,382057115524,382336877736,382336880144,382338804761
1303,serial,Monolithic,2mm,COMPLETED,382057115651,382338804833,382338809617,382340731805
1304,serial,Monolithic,2mm,COMPLETED,382057115797,382340731845,382340736512,382342658833
1305,serial,Monolithic,saxpy,COMPLETED,382057115904,382342658964,382342661369,382342661974
1306,serial,Monolithic,matmul,COMPLETED,382057116051,382342662129,382342664512,382344589140
1307,serial,Monolithic,saxpy,COMPLETED,382057116164,382344589288,382344591621,382344592172
1308,serial,Monolithic,matmul,COMPLETED,382057116273,382344592210,382344594508,382346519087
1309,serial,Monolithic,saxpy,COMPLETED,382057116401,382346519166,382346521545,382346522146
1310,serial,Monolithic,2mm,COMPLETED,382057116510,382346522224,382346526895,382348449109
1311,serial,Monolithic,saxpy,COMPLETED,382057116671,382348449179,382348451745,382348452257
1312,serial,Monolithic,2mm,COMPLETED,382057116768,382348452339,382348457120,382350379360
1313,serial,Monolithic,saxpy,COMPLETED,382057116896,382350379424,382350381823,382350382391
1314,serial,Monolithic,saxpy,COMPLETED,382057116963,382350382468,382350384744,382350385255
1315,serial,Monolithic,2mm,COMPLETED,382057117149,382350385301,382350390045,382352312276
1316,serial,Monolithic,2mm,COMPLETED,382057117201,382352312320,382352317033,382354239194
1317,serial,Monolithic,2mm,COMPLETED,382057117273,382354239258,382354243915,382356166174
1318,serial,Monolithic,saxpy,COMPLETED,382057117453,382356166238,382356168611,382356169194
1319,serial,Monolithic,2mm,COMPLETED,382057117577,382356169316,382356173982,382358096204
1320,serial,Monolithic,saxpy,COMPLETED,382057117780,382358096245,382358098619,382358099101
1321,serial,Monolithic,2mm,COMPLETED,382057117895,382358099146,382358103842,382360026109
1322,serial,Monolithic,saxpy,COMPLETED,382057117995,382360026193,382360028553,382360029093
1323,serial,Monolithic,saxpy,COMPLETED,382057118187,382360029163,382360031496,382360031967
1324,serial,Monolithic,matmul,COMPLETED,382057118350,382360032040,382360034370,382361959017
1325,serial,Monolithic,2mm,COMPLETED,382057118403,382361959080,382361963834,382363886023
1326,serial,Monolithic,2mm,COMPLETED,382057118537,382363886146,382363890814,382365813084
1327,serial,Monolithic,matmul,COMPLETED,382057118649,382365813132,382365815486,382367740154
1328,serial,Monolithic,2mm,COMPLETED,382057118784,382367740201,382367744831,382369667102
1329,serial,Monolithic,matmul,COMPLETED,382057118895,382369667178,382369669512,382371594202
1330,serial,Monolithic,matmul,COMPLETED,382057119042,382371594246,382371596603,382373521104
1331,serial,Monolithic,matmul,COMPLETED,382057119151,382373521174,382373523530,382375448138
1332,serial,Monolithic,matmul,COMPLETED,382057119203,382375448217,382375450576,382377375272
1333,serial,Monolithic,matmul,COMPLETED,382057119328,382377375356,382377377708,382379302272
1334,serial,Monolithic,matmul,COMPLETED,382057119468,382379302324,382379304780,382381229308
1335,serial,Monolithic,matmul,COMPLETED,382057119570,382381229478,382381231878,382383156379
1336,serial,Monolithic,saxpy,COMPLETED,382057119697,382383156457,382383158832,382383159360
1337,serial,Monolithic,saxpy,COMPLETED,382057119750,382383159423,382383161747,382383162276
1338,serial,Monolithic,saxpy,COMPLETED,382057119929,382383162349,382383164672,382383165160
1339,serial,Monolithic,saxpy,COMPLETED,382057120038,382383165244,382383167574,382383168093
1340,serial,Monolithic,2mm,COMPLETED,382057120152,382383168152,382383172859,382385095142
1341,serial,Monolithic,matmul,COMPLETED,382057120357,382385095219,382385097572,382387022131
1342,serial,Monolithic,2mm,COMPLETED,382057120561,382387022285,382387026936,382388949275
1343,serial,Monolithic,matmul,COMPLETED,382057120729,382388949334,382388951699,382390876218
1344,serial,Monolithic,matmul,COMPLETED,382057120824,382390876302,382390878641,382392803273
1345,serial,Monolithic,2mm,COMPLETED,382057121042,382392803313,382392807983,382394730257
1346,serial,Monolithic,matmul,COMPLETED,382057121108,382394730303,382394732631,382396657319
1347,serial,Monolithic,saxpy,COMPLETED,382057121285,382396657598,382396659954,382396660515
1348,serial,Monolithic,2mm,COMPLETED,382057121374,382396660626,382396665378,382398587648
1349,serial,Monolithic,matmul,COMPLETED,382057121499,382398587723,382398590098,382400514719
1350,serial,Monolithic,2mm,COMPLETED,382057121557,382400514795,382400519408,382402441699
1351,serial,Monolithic,2mm,COMPLETED,382057121656,382402441750,382402446409,382404368665
1352,serial,Monolithic,matmul,COMPLETED,382057121747,382404368776,382404371081,382406295718
1353,serial,Monolithic,matmul,COMPLETED,382057121981,382406295801,382406298225,382408222869
1354,serial,Monolithic,matmul,COMPLETED,382057122179,382408222996,382408225317,382410149816
1355,serial,Monolithic,matmul,COMPLETED,382057122238,382410149894,382410152289,382412076919
1356,serial,Monolithic,saxpy,COMPLETED,382057122380,382412076973,382412079342,382412079847
1357,serial,Monolithic,2mm,COMPLETED,382057122420,382412079893,382412084574,382414006808
1358,serial,Monolithic,2mm,COMPLETED,382057122472,382414006881,382414011598,382415933817
1359,serial,Monolithic,saxpy,COMPLETED,382057122570,382415933866,382415936171,382415936789
1360,serial,Monolithic,saxpy,COMPLETED,382057122772,382415936887,382415939246,382415939786
1361,serial,Monolithic,2mm,COMPLETED,382057122912,382415939871,382415944657,382417866886
1362,serial,Monolithic,saxpy,COMPLETED,382057123127,382417866937,382417869333,382417869851
1363,serial,Monolithic,saxpy,COMPLETED,382057123283,382417869908,382417872209,382417872720
1364,serial,Monolithic,2mm,COMPLETED,382057123428,382417872767,382417877385,382419799792
1365,serial,Monolithic,saxpy,COMPLETED,382057123598,382419799873,382419802257,382419802791
1366,serial,Monolithic,saxpy,COMPLETED,382057123698,382419802842,382419805135,382419805708
1367,serial,Monolithic,2mm,COMPLETED,382057123893,382419805780,382419810427,382421732801
1368,serial,Monolithic,2mm,COMPLETED,382057123975,382421732948,382421737626,382423659844
1369,serial,Monolithic,saxpy,COMPLETED,382057124177,382423659894,382423662220,382423662711
